opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
5SCMRQ9N,2,1,23,Won,2017-07-29,2017-09-05,610.0
4QQOSYGL,13,4,,Engaging,2017-07-29,,
A3I4JHP0,18,6,44,Won,2017-07-29,2017-08-06,1189.0
NJNY07JZ,10,1,11,Engaging,2017-07-29,,
UWI771ZX,10,6,,Engaging,2017-07-29,,
YI1V6SOX,10,2,71,Engaging,2017-07-29,,
PNTHPFHY,10,2,,Engaging,2017-07-29,,
2I7IFY8D,10,2,,Engaging,2017-07-29,,
T1SITEI0,10,3,64,Engaging,2017-07-29,,
DOVFYIIO,20,2,48,Lost,2017-07-29,2017-07-30,0.0
BC53PQMQ,20,5,69,Won,2017-07-29,2017-07-31,5480.0
AU1OZUN8,28,3,65,Won,2017-07-29,2017-11-02,56.0
09GK47AY,15,6,52,Lost,2017-07-29,2017-08-02,0.0
D6CRJSEP,15,6,84,Won,2017-07-29,2017-09-16,983.0
5G9WEZTP,15,2,48,Won,2017-07-29,2017-08-16,5319.0
3FI1J4VO,8,3,,Engaging,2017-07-29,,
KRK5YFGW,30,2,44,Won,2017-07-29,2017-08-08,4941.0
GJQFUUWI,30,4,70,Won,2017-07-29,2017-08-02,3260.0
7BKYKVF2,6,6,,Engaging,2017-07-29,,
6US3WW0M,6,3,,Engaging,2017-07-29,,
9M72KPA3,32,6,7,Engaging,2017-07-29,,
4OYGRQGO,32,4,,Engaging,2017-07-29,,
7SO4NKFP,32,6,36,Lost,2017-07-29,2017-08-03,0.0
VZ1ETER5,32,5,32,Won,2017-07-29,2017-07-31,4842.0
YOFRJU68,32,4,6,Won,2017-07-29,2017-09-29,3463.0
SPMQ0BHA,4,1,,Engaging,2017-07-29,,
ERTQ4SN3,4,3,85,Engaging,2017-07-29,,
F9V6EWDG,4,1,45,Lost,2017-07-29,2017-08-01,0.0
FQI66XXN,7,1,,Engaging,2017-07-29,,
5EFR0VAZ,34,1,51,Lost,2017-07-29,2017-07-30,0.0
4MTIOMFQ,21,2,49,Won,2017-07-29,2017-08-08,4252.0
J096XFZG,14,2,84,Won,2017-07-29,2017-09-04,4906.0
1RXGKOUE,3,5,,Engaging,2017-07-29,,
G40058T1,3,3,80,Engaging,2017-07-29,,
TQZLDFIJ,3,3,,Engaging,2017-07-29,,
4U2Z53VS,3,3,38,Lost,2017-07-29,2017-08-10,0.0
3SD04QJ4,16,4,,Engaging,2017-07-29,,
ERD6D5K3,1,1,,Engaging,2017-07-30,,
VVM42VWQ,1,1,,Engaging,2017-07-30,,
MK380H70,1,3,,Engaging,2017-07-30,,
5SNCUQ8Z,1,3,,Engaging,2017-07-30,,
6YMJLH2F,1,5,23,Lost,2017-07-30,2017-08-07,0.0
SP9W5IND,22,3,1,Engaging,2017-07-30,,
P9EJ68SM,19,6,,Engaging,2017-07-30,,
IG540SIB,2,4,,Engaging,2017-07-30,,
D6U1NYBU,13,4,74,Won,2017-07-30,2017-11-18,3113.0
9Q2SYGPP,18,6,7,Won,2017-07-30,2017-08-10,1097.0
CUZDYOOO,10,1,,Engaging,2017-07-30,,
EY7OI10Z,10,6,,Engaging,2017-07-30,,
R55U5QI4,10,5,62,Engaging,2017-07-30,,
TJ95PY76,10,2,41,Engaging,2017-07-30,,
R6OZIG5J,10,4,,Engaging,2017-07-30,,
DVT7NPEH,10,4,,Engaging,2017-07-30,,
EY73E4ZB,10,4,36,Lost,2017-07-30,2017-08-05,0.0
KQLS98VW,10,6,12,Won,2017-07-30,2017-12-04,1245.0
LKQL4GRO,10,6,62,Won,2017-07-30,2017-08-04,1160.0
4DKUZ8JE,10,3,4,Won,2017-07-30,2017-07-31,53.0
V3QM4V7G,20,2,37,Lost,2017-07-30,2017-08-11,0.0
S9JXWIBD,8,6,,Engaging,2017-07-30,,
0XBGT413,8,2,,Engaging,2017-07-30,,
RTOIXNPC,8,3,,Engaging,2017-07-30,,
LZWH2OGW,8,4,25,Lost,2017-07-30,2017-08-06,0.0
R7JSQI5U,26,4,51,Lost,2017-07-30,2017-07-31,0.0
S5NZI5UN,30,2,10,Won,2017-07-30,2017-09-10,5031.0
XQQ3JS90,6,2,57,Won,2017-07-30,2017-07-31,5741.0
7COYG1Z2,32,3,,Engaging,2017-07-30,,
5SED9K1C,32,6,55,Won,2017-07-30,2017-08-09,1038.0
OVLGWURN,31,1,,Engaging,2017-07-30,,
810GB47D,31,1,12,Lost,2017-07-30,2017-08-05,0.0
GZCWRMIR,31,1,41,Lost,2017-07-30,2017-11-20,0.0
UHIIYU2J,4,1,,Engaging,2017-07-30,,
5W29OCB8,4,3,4,Engaging,2017-07-30,,
PST4NDK4,4,1,25,Won,2017-07-30,2017-08-09,502.0
R7I947IZ,7,6,,Engaging,2017-07-30,,
754UOV5F,7,3,,Engaging,2017-07-30,,
MTN3BOMC,34,6,,Engaging,2017-07-30,,
8U9DLK26,34,2,50,Won,2017-07-30,2017-07-31,4913.0
ABT1TDH1,5,1,,Engaging,2017-07-30,,
DJFMG9QI,5,3,55,Engaging,2017-07-30,,
DDWSCXZA,5,4,60,Won,2017-07-30,2017-09-19,3457.0
GWQX8BSZ,9,1,18,Engaging,2017-07-30,,
D9NLFAEG,9,1,,Engaging,2017-07-30,,
TX5SADEI,9,6,19,Engaging,2017-07-30,,
I5AKI9KC,9,3,,Engaging,2017-07-30,,
T2UA7F7Z,21,5,53,Won,2017-07-30,2017-08-08,5204.0
FOGOYZ75,14,4,56,Won,2017-07-30,2017-08-07,3019.0
I9IJS5BM,14,4,69,Won,2017-07-30,2017-08-18,3453.0
0M3NCPQX,3,3,,Engaging,2017-07-30,,
RN7M3757,3,4,,Engaging,2017-07-30,,
2HU8CPJ3,24,4,46,Won,2017-07-30,2017-11-13,3464.0
OJ42ZCHR,12,3,,Engaging,2017-07-30,,
M2UI5MKB,12,4,81,Won,2017-07-30,2017-08-19,2937.0
HWVR6IJ7,16,1,42,Won,2017-07-30,2017-08-15,463.0
QD4ONE04,1,3,57,Engaging,2017-07-31,,
V0XFS245,22,2,7,Won,2017-07-31,2017-09-11,4096.0
0PT4RY4P,2,4,,Engaging,2017-07-31,,
FSEV7ZJC,10,2,,Engaging,2017-07-31,,
OEP0IJ6S,10,2,,Engaging,2017-07-31,,
YWGU40CP,10,3,,Engaging,2017-07-31,,
ICG3THQK,8,1,69,Engaging,2017-07-31,,
WOO9JXOQ,8,4,69,Engaging,2017-07-31,,
OBDEDIXA,26,4,,Engaging,2017-07-31,,
1O72EKFY,30,5,,Engaging,2017-07-31,,
4XXAK1QL,6,1,,Engaging,2017-07-31,,
WU81R3XH,4,1,,Engaging,2017-07-31,,
HHWZEWDV,4,6,,Engaging,2017-07-31,,
EMH2I8XE,4,4,1,Engaging,2017-07-31,,
UBO7V799,4,4,,Engaging,2017-07-31,,
DZQW0KQ4,27,5,,Engaging,2017-07-31,,
BBGCBEUY,27,6,54,Lost,2017-07-31,2017-08-04,0.0
6PHF576T,27,2,79,Lost,2017-07-31,2017-11-23,0.0
XN43RX9C,27,4,70,Won,2017-07-31,2017-08-10,3187.0
OAUUCC2N,7,6,,Engaging,2017-07-31,,
283MDYKM,5,6,,Engaging,2017-07-31,,
56LUBQTV,5,4,,Engaging,2017-07-31,,
DOU4T9EI,5,3,9,Lost,2017-07-31,2017-11-02,0.0
XUU1PPTJ,5,5,57,Won,2017-07-31,2017-11-10,5234.0
Q65B52C5,9,1,42,Engaging,2017-07-31,,
STI8KYWL,9,6,,Engaging,2017-07-31,,
KZMZH8L6,21,5,84,Won,2017-07-31,2017-09-28,6180.0
K63TD0WD,3,3,,Engaging,2017-07-31,,
7WU2BQ2P,3,3,38,Won,2017-07-31,2017-08-10,53.0
5B4H3E7V,24,3,44,Lost,2017-07-31,2017-08-05,0.0
6YCDG16T,24,4,10,Won,2017-07-31,2017-08-12,3687.0
EP9JNNF1,12,3,,Engaging,2017-07-31,,
BVKAXY66,33,2,44,Won,2017-07-31,2017-08-20,6069.0
I1R23P5F,1,6,,Engaging,2017-08-01,,
CFKXEPFN,1,6,,Engaging,2017-08-01,,
4ZB2W6O7,1,3,55,Engaging,2017-08-01,,
H85L45JM,1,3,,Engaging,2017-08-01,,
D9VTKEEH,1,6,28,Lost,2017-08-01,2017-08-11,0.0
7CYRCTXI,1,4,45,Won,2017-08-01,2017-08-16,3452.0
A2YIYWNW,19,4,,Engaging,2017-08-01,,
IH4M0XTK,19,4,43,Won,2017-08-01,2017-08-09,3156.0
L9AZZGNK,18,1,27,Lost,2017-08-01,2017-08-14,0.0
HISWL7B0,10,2,,Engaging,2017-08-01,,
BSKNQJOJ,10,2,,Engaging,2017-08-01,,
1FLN8BTI,10,3,60,Engaging,2017-08-01,,
VAL8O4PH,10,3,,Engaging,2017-08-01,,
MLPVWTC2,10,4,67,Lost,2017-08-01,2017-11-23,0.0
RZXMIHGO,8,1,,Engaging,2017-08-01,,
IW6S2BN0,8,6,,Engaging,2017-08-01,,
G78ZK6XI,8,3,,Engaging,2017-08-01,,
9C3YHNBY,8,4,,Engaging,2017-08-01,,
U4L1277G,26,6,,Engaging,2017-08-01,,
6BBYA0L3,26,6,58,Won,2017-08-01,2017-08-06,1157.0
S3J60BK0,30,6,54,Won,2017-08-01,2017-11-22,1040.0
IKIJHQPN,6,3,68,Won,2017-08-01,2017-12-16,49.0
YE7F777U,4,1,,Engaging,2017-08-01,,
OJ9KBQML,4,1,38,Won,2017-08-01,2017-09-19,454.0
W66UPKL4,27,6,83,Won,2017-08-01,2017-11-18,1106.0
DO6VKC2G,7,7,,Engaging,2017-08-01,,
MBYOJR5A,7,5,,Engaging,2017-08-01,,
NBJR3GVR,7,2,,Engaging,2017-08-01,,
2S7CMLRJ,34,6,32,Won,2017-08-01,2017-08-08,1143.0
18KMXL8N,34,5,41,Won,2017-08-01,2017-11-06,4434.0
Y7244XW7,5,3,56,Engaging,2017-08-01,,
22HV3N2W,9,6,57,Engaging,2017-08-01,,
FKY3O5O1,9,2,84,Engaging,2017-08-01,,
WRKPDK7O,3,5,35,Engaging,2017-08-01,,
3FWZBSW1,3,3,9,Engaging,2017-08-01,,
VIY7P8J6,3,3,35,Engaging,2017-08-01,,
PR1H7NHK,3,3,49,Engaging,2017-08-01,,
A9TEJW6U,3,3,,Engaging,2017-08-01,,
1DC9PQ4S,3,3,,Engaging,2017-08-01,,
K44PIQTN,24,6,58,Won,2017-08-01,2017-09-26,1193.0
NWQHHVEM,24,2,32,Won,2017-08-01,2017-08-21,5049.0
ZJ76J97A,24,2,44,Won,2017-08-01,2017-08-19,5300.0
4Q1A27SA,24,4,64,Won,2017-08-01,2017-11-20,3597.0
GVOKY9KD,12,2,78,Lost,2017-08-01,2017-11-11,0.0
JGXK8P6T,33,4,,Engaging,2017-08-01,,
FOQK8G8Y,33,1,65,Won,2017-08-01,2017-08-06,606.0
OEUK1UW5,13,6,12,Won,2017-08-02,2017-11-09,1123.0
LF45YLLR,13,2,37,Won,2017-08-02,2017-08-12,5205.0
RYYTO9Z5,18,1,80,Won,2017-08-02,2017-11-01,592.0
R9VR53F3,18,5,74,Won,2017-08-02,2017-08-14,6284.0
D5H30X5X,8,3,76,Lost,2017-08-02,2017-11-07,0.0
FLXN0TBT,26,4,46,Lost,2017-08-02,2017-08-10,0.0
U8H8VGI0,30,2,47,Lost,2017-08-02,2017-11-02,0.0
R1X6U9CU,30,5,42,Won,2017-08-02,2017-08-05,4231.0
URQYDGX8,6,1,,Engaging,2017-08-02,,
IT1XRUTD,4,5,76,Lost,2017-08-02,2017-08-13,0.0
VTSKKTQO,4,4,85,Lost,2017-08-02,2017-08-13,0.0
KIKG1BGV,5,4,16,Engaging,2017-08-02,,
2E2FDZHG,9,2,,Engaging,2017-08-02,,
3Z2AMU5T,21,4,43,Lost,2017-08-02,2017-11-23,0.0
8LP076IV,3,3,,Engaging,2017-08-02,,
CWXHKUV5,3,3,,Engaging,2017-08-02,,
N909ADDC,24,4,,Engaging,2017-08-02,,
R0O1UYNW,12,3,7,Won,2017-08-02,2017-08-10,53.0
ULJG457F,1,3,,Engaging,2017-08-03,,
AZN2K0V9,1,4,26,Engaging,2017-08-03,,
G44S6CLC,1,3,9,Won,2017-08-03,2017-08-16,52.0
IMLB4653,22,6,27,Won,2017-08-03,2017-08-22,938.0
6TGCOE5O,19,5,,Engaging,2017-08-03,,
QIEAKLRU,2,4,,Engaging,2017-08-03,,
ZE6HA778,10,4,38,Lost,2017-08-03,2017-08-08,0.0
6KPKOR79,20,6,5,Won,2017-08-03,2017-09-13,1050.0
D42GA3LC,20,4,75,Won,2017-08-03,2017-08-11,3440.0
A04V2WB3,28,7,,Engaging,2017-08-03,,
TIPXNDS2,8,3,3,Engaging,2017-08-03,,
3G61D5KV,8,3,,Engaging,2017-08-03,,
58J528HO,8,2,60,Lost,2017-08-03,2017-08-15,0.0
6RZ5GSAB,6,1,,Engaging,2017-08-03,,
RD6Y5R4P,32,3,9,Engaging,2017-08-03,,
7VSFD2MV,31,1,,Engaging,2017-08-03,,
PBVC1VI7,31,6,44,Lost,2017-08-03,2017-11-09,0.0
3BA9OPGY,4,3,,Engaging,2017-08-03,,
LDQITW5C,4,4,1,Engaging,2017-08-03,,
9V2SW5MV,7,4,,Engaging,2017-08-03,,
0R5KAHNB,5,4,74,Engaging,2017-08-03,,
ATMWAQL5,9,6,30,Engaging,2017-08-03,,
SUUVV6RP,9,3,,Engaging,2017-08-03,,
U4BPFJC5,9,6,38,Won,2017-08-03,2017-08-21,1126.0
MJ3XHBY0,21,2,18,Won,2017-08-03,2017-08-14,3963.0
LT75S3LM,21,2,43,Won,2017-08-03,2017-08-11,5401.0
B28O6RVD,14,4,63,Lost,2017-08-03,2017-08-20,0.0
O9MGYBG4,14,6,63,Won,2017-08-03,2017-12-02,965.0
XB1ZV04H,3,1,,Engaging,2017-08-03,,
Q1TS5ZKD,3,3,,Engaging,2017-08-03,,
FLH1KDV2,3,1,36,Won,2017-08-03,2017-11-01,534.0
NNH4EBG8,24,3,49,Engaging,2017-08-03,,
GVSAAKF4,16,3,48,Won,2017-08-03,2017-11-21,50.0
5UFU5IO4,13,3,9,Engaging,2017-08-04,,
VLYT262U,18,6,,Engaging,2017-08-04,,
UM1OU73X,10,2,,Engaging,2017-08-04,,
69U39SXU,10,2,,Engaging,2017-08-04,,
R6F1053X,20,2,44,Won,2017-08-04,2017-08-11,5186.0
OB2PHGFR,28,4,41,Won,2017-08-04,2017-11-04,3308.0
ZCUMC0XC,8,3,,Engaging,2017-08-04,,
Y2X0X0WQ,8,4,23,Won,2017-08-04,2017-12-07,3367.0
V1KABF71,6,6,,Engaging,2017-08-04,,
DZ47F0UT,31,6,46,Lost,2017-08-04,2017-08-08,0.0
7WYZ9HMC,31,1,61,Won,2017-08-04,2017-09-16,518.0
CPOA6FVA,4,1,,Engaging,2017-08-04,,
5VW9YVTU,5,1,12,Engaging,2017-08-04,,
FUI9BIS3,5,4,25,Engaging,2017-08-04,,
49SUORYW,9,6,2,Engaging,2017-08-04,,
RG8P75PG,21,2,37,Lost,2017-08-04,2017-08-10,0.0
P0YQ3HNN,21,6,42,Won,2017-08-04,2017-09-11,1128.0
TGI9B9AD,21,5,5,Won,2017-08-04,2017-12-16,6318.0
51VR0RD3,12,3,,Engaging,2017-08-04,,
4PNXMXXC,1,1,,Engaging,2017-08-05,,
OVA9HMN1,1,5,,Engaging,2017-08-05,,
DAAHNY6T,1,3,,Engaging,2017-08-05,,
80QJ0BQH,1,3,,Engaging,2017-08-05,,
WA58C7SV,1,4,9,Lost,2017-08-05,2017-11-26,0.0
MOAP4XN7,22,2,,Engaging,2017-08-05,,
2N2MUDOA,18,2,4,Engaging,2017-08-05,,
EFUIZFRA,18,2,52,Won,2017-08-05,2017-09-19,4935.0
RCJRB8W8,10,5,,Engaging,2017-08-05,,
5NGPM4C3,10,5,,Engaging,2017-08-05,,
D4ZMTQLE,10,6,62,Won,2017-08-05,2017-12-20,1013.0
QFXZT1TV,20,1,80,Won,2017-08-05,2017-12-20,573.0
3Q8GSOKD,20,1,81,Won,2017-08-05,2017-12-04,535.0
7DOGGIXI,28,3,5,Engaging,2017-08-05,,
7CC4DUSQ,28,4,21,Lost,2017-08-05,2017-11-29,0.0
NY7Z4I06,31,5,2,Engaging,2017-08-05,,
G2KW3DWD,4,6,12,Won,2017-08-05,2017-11-02,1080.0
IK72767Q,7,1,23,Won,2017-08-05,2017-12-14,609.0
9P180HVQ,5,1,82,Engaging,2017-08-05,,
ACGLK2YE,5,6,73,Engaging,2017-08-05,,
0F9GSZRO,5,1,4,Lost,2017-08-05,2017-11-11,0.0
BEELPVP0,5,3,62,Lost,2017-08-05,2017-08-15,0.0
3A54O8JT,3,3,,Engaging,2017-08-05,,
2DOZJ7GT,3,4,30,Lost,2017-08-05,2017-11-08,0.0
1V1L46NV,3,1,60,Won,2017-08-05,2017-11-09,563.0
R9GI5SJ5,24,4,16,Engaging,2017-08-05,,
SGYL0QMJ,33,2,54,Lost,2017-08-05,2017-11-07,0.0
XNOQAL9G,1,3,3,Lost,2017-08-06,2017-11-29,0.0
WO1OYV0Z,22,5,,Engaging,2017-08-06,,
ZGK1AWBD,22,3,75,Engaging,2017-08-06,,
AV72Y65Y,2,3,68,Engaging,2017-08-06,,
2PP30ME4,13,6,44,Lost,2017-08-06,2017-11-04,0.0
UADVV91I,13,3,7,Won,2017-08-06,2017-12-01,59.0
E9PMCMA3,13,3,18,Won,2017-08-06,2017-11-14,54.0
EGW6AN01,18,4,18,Lost,2017-08-06,2017-11-08,0.0
A8NDGVJE,10,2,,Engaging,2017-08-06,,
NI5XQR33,10,6,9,Lost,2017-08-06,2017-08-14,0.0
QYUZ3KVU,20,4,49,Won,2017-08-06,2017-08-11,3114.0
5TOZM59X,28,3,58,Won,2017-08-06,2017-08-17,60.0
XWOG5DC0,15,1,20,Lost,2017-08-06,2017-11-08,0.0
IQAFSIV4,15,1,42,Won,2017-08-06,2017-08-27,422.0
EETBBG75,15,4,44,Won,2017-08-06,2017-09-20,3971.0
7FFV8D9U,8,2,55,Engaging,2017-08-06,,
04T6SOQW,32,1,,Engaging,2017-08-06,,
STYAF310,32,6,22,Lost,2017-08-06,2017-11-04,0.0
6W7QAH1B,32,1,44,Won,2017-08-06,2017-12-18,510.0
KXLD5YKX,32,4,61,Won,2017-08-06,2017-11-19,4032.0
SLMY2KDA,31,2,,Engaging,2017-08-06,,
PDMZ1I99,4,4,29,Engaging,2017-08-06,,
ESYGBBLP,4,1,19,Lost,2017-08-06,2017-12-10,0.0
AD2YEH7W,7,5,,Engaging,2017-08-06,,
98K99UW9,14,5,,Engaging,2017-08-06,,
ZDSAVCDQ,14,3,56,Won,2017-08-06,2017-08-12,52.0
OMJHW2J1,3,4,,Engaging,2017-08-06,,
G6CMP5I9,3,4,,Engaging,2017-08-06,,
OSG9KZGB,1,6,42,Engaging,2017-08-07,,
693K7IAT,22,1,25,Engaging,2017-08-07,,
QRWC159J,22,4,69,Lost,2017-08-07,2017-12-08,0.0
TXPUCPT8,2,4,29,Won,2017-08-07,2017-11-17,3684.0
2ZVWE5NE,13,6,69,Lost,2017-08-07,2017-12-19,0.0
4335LVQT,13,5,84,Won,2017-08-07,2017-11-19,4648.0
MJ0RRDLN,13,2,27,Won,2017-08-07,2017-12-05,4639.0
QAJPUEN2,10,2,3,Lost,2017-08-07,2017-08-18,0.0
4XLLUO6J,10,5,38,Won,2017-08-07,2017-09-17,6360.0
5R408EB5,28,6,64,Lost,2017-08-07,2017-12-19,0.0
FB0Q3FYP,8,2,38,Won,2017-08-07,2017-09-22,4722.0
JZ2VUXZQ,26,6,58,Lost,2017-08-07,2017-08-26,0.0
RB54V758,30,4,70,Won,2017-08-07,2017-08-17,3039.0
38C7HEG6,6,6,60,Won,2017-08-07,2017-11-01,1080.0
FNXCNUR1,32,6,6,Lost,2017-08-07,2017-11-24,0.0
DSPMSOTB,4,4,29,Won,2017-08-07,2017-12-13,3063.0
WD7Q5D3G,27,6,,Engaging,2017-08-07,,
ZC987DAQ,27,4,,Engaging,2017-08-07,,
AOVU3VUJ,27,1,44,Lost,2017-08-07,2017-11-17,0.0
I6M40320,9,6,3,Engaging,2017-08-07,,
SYA1A4E5,9,2,,Engaging,2017-08-07,,
9AESK6QV,24,1,,Engaging,2017-08-07,,
6DUFMKIG,24,3,41,Lost,2017-08-07,2017-08-13,0.0
R2DID6L7,12,3,1,Won,2017-08-07,2017-11-04,52.0
WHS3UZHR,12,3,7,Won,2017-08-07,2017-11-09,51.0
5UFQONQU,33,2,12,Won,2017-08-07,2017-11-27,4480.0
RRQIGS7E,1,3,15,Won,2017-08-08,2017-08-18,53.0
1VFRN1GB,19,1,78,Won,2017-08-08,2017-08-27,582.0
Q8QGD2OG,2,4,,Engaging,2017-08-08,,
AHXFADIU,2,5,9,Lost,2017-08-08,2017-11-01,0.0
PWKFVQFA,2,4,76,Won,2017-08-08,2017-11-08,3354.0
8CAXVCDF,18,4,20,Lost,2017-08-08,2017-08-09,0.0
0SIWRBDT,18,6,44,Won,2017-08-08,2017-12-22,1135.0
FH3UXT3T,10,2,,Engaging,2017-08-08,,
VQB0ZCYJ,20,2,37,Won,2017-08-08,2017-08-11,4859.0
6IMKESNY,6,6,72,Won,2017-08-08,2017-08-17,1085.0
CLRPASVW,32,1,9,Engaging,2017-08-08,,
18N5WD04,31,3,64,Lost,2017-08-08,2017-09-24,0.0
FS60AX8A,4,1,,Engaging,2017-08-08,,
R26IBPEJ,4,1,23,Lost,2017-08-08,2017-11-13,0.0
TCBW39GW,7,6,85,Won,2017-08-08,2017-11-07,1196.0
F9QHNS68,7,5,76,Won,2017-08-08,2017-08-19,5572.0
7DA7E2K7,34,4,41,Won,2017-08-08,2017-11-06,3415.0
O7LSETHG,14,4,,Engaging,2017-08-08,,
GTH7MXLG,3,3,62,Lost,2017-08-08,2017-08-15,0.0
FCBSZ6FJ,1,5,,Engaging,2017-08-09,,
S931EBRN,19,1,,Engaging,2017-08-09,,
2QISWUQ9,19,1,43,Lost,2017-08-09,2017-12-05,0.0
8CJ0DC9P,18,6,75,Lost,2017-08-09,2017-11-12,0.0
S0WEFDP2,18,6,56,Won,2017-08-09,2017-09-24,1176.0
MUSSD9WD,10,6,32,Engaging,2017-08-09,,
9B20R6A5,10,2,,Engaging,2017-08-09,,
PXXIJWXD,10,2,68,Won,2017-08-09,2017-11-02,4313.0
AQFXE1TA,20,2,44,Won,2017-08-09,2017-09-15,4662.0
N4JDVO8F,28,1,64,Lost,2017-08-09,2017-08-12,0.0
GXJF1O6U,28,4,10,Lost,2017-08-09,2017-11-18,0.0
UZTMM5MG,15,2,78,Lost,2017-08-09,2017-11-20,0.0
XMVJ5X59,15,4,56,Won,2017-08-09,2017-11-07,2715.0
AJ3CFCFA,26,6,35,Lost,2017-08-09,2017-11-19,0.0
SX73M3HS,30,1,36,Won,2017-08-09,2017-12-19,511.0
BJH89YWM,6,1,,Engaging,2017-08-09,,
EVXPG3V5,4,1,71,Engaging,2017-08-09,,
YDUL6H8V,27,6,32,Won,2017-08-09,2017-12-08,1017.0
FSNL204U,7,5,35,Engaging,2017-08-09,,
RC4LEDIA,7,4,,Engaging,2017-08-09,,
DY5RYWTV,34,6,46,Lost,2017-08-09,2017-08-20,0.0
3F9NDPA0,34,6,44,Won,2017-08-09,2017-08-10,1102.0
UMKU4ZGE,34,3,42,Won,2017-08-09,2017-12-04,67.0
56SRDF1B,5,3,28,Won,2017-08-09,2017-09-09,59.0
ID7F5VGK,9,5,16,Lost,2017-08-09,2017-11-25,0.0
6UQTAD4C,9,1,36,Won,2017-08-09,2017-12-09,569.0
HT17GEXI,21,1,78,Won,2017-08-09,2017-12-13,517.0
298J5EM0,24,1,,Engaging,2017-08-09,,
5Q2BP80H,16,1,40,Lost,2017-08-09,2017-11-03,0.0
JVKP9OCT,22,6,20,Won,2017-08-10,2017-08-22,1171.0
COJKCSVG,13,1,43,Lost,2017-08-10,2017-08-22,0.0
533RTCAL,13,6,18,Won,2017-08-10,2017-08-20,1143.0
NUBMO8S7,18,2,42,Won,2017-08-10,2017-12-07,5315.0
Z4OOTJAJ,10,5,,Engaging,2017-08-10,,
DNL2IICB,10,4,11,Lost,2017-08-10,2017-08-12,0.0
X7V78ZY0,28,3,61,Won,2017-08-10,2017-08-16,49.0
5GEBBVQQ,15,5,8,Lost,2017-08-10,2017-11-06,0.0
988J5AUI,26,6,,Engaging,2017-08-10,,
DMN53GAI,26,4,41,Won,2017-08-10,2017-08-13,3511.0
MBPJUJ7F,6,1,54,Engaging,2017-08-10,,
B7VEJNPV,6,2,11,Lost,2017-08-10,2017-11-23,0.0
CR13KZ71,31,2,79,Lost,2017-08-10,2017-11-20,0.0
2KWJIZX6,4,6,,Engaging,2017-08-10,,
99EA6HXJ,27,1,,Engaging,2017-08-10,,
J31SUXQJ,7,5,69,Engaging,2017-08-10,,
DYO98F6J,7,3,,Engaging,2017-08-10,,
C23N9DE9,7,6,11,Won,2017-08-10,2017-08-27,1108.0
FW7QS11M,34,3,31,Lost,2017-08-10,2017-11-07,0.0
ZRBHYBW9,34,3,34,Lost,2017-08-10,2017-11-03,0.0
EEB0JYIQ,9,6,,Engaging,2017-08-10,,
JLK580ND,9,1,66,Lost,2017-08-10,2017-09-16,0.0
GN9SQ77J,9,5,38,Won,2017-08-10,2017-08-25,5671.0
68EYCEV4,14,2,22,Engaging,2017-08-10,,
1S09GEOL,14,1,8,Lost,2017-08-10,2017-09-09,0.0
W0TOD23Z,3,1,4,Won,2017-08-10,2017-09-24,546.0
2SI35CTV,24,3,31,Won,2017-08-10,2017-12-06,57.0
58CZCKFN,24,4,17,Won,2017-08-10,2017-09-28,3195.0
3E6J4YRT,12,1,84,Lost,2017-08-10,2017-11-06,0.0
L4QYOBFW,1,3,29,Lost,2017-08-11,2017-11-06,0.0
DSC7UB3W,1,3,29,Lost,2017-08-11,2017-08-23,0.0
ZHXBOIJ6,1,3,19,Won,2017-08-11,2017-08-18,46.0
FBVCN3BA,1,3,68,Won,2017-08-11,2017-11-07,65.0
P4D1NK6D,28,1,,Engaging,2017-08-11,,
5MAXF8FK,8,5,71,Engaging,2017-08-11,,
52FDATJV,30,2,10,Lost,2017-08-11,2017-08-24,0.0
KJGZN9D4,6,1,57,Won,2017-08-11,2017-11-11,526.0
MITXNS42,6,2,28,Won,2017-08-11,2017-11-10,4809.0
Z7Q2USU1,27,3,,Engaging,2017-08-11,,
ORJRH2SQ,27,6,33,Won,2017-08-11,2017-08-14,1105.0
8CBTC1PX,7,4,68,Engaging,2017-08-11,,
UMF3KRCL,34,1,,Engaging,2017-08-11,,
VJSI29OF,3,3,,Engaging,2017-08-11,,
GFU8P2SC,3,3,4,Lost,2017-08-11,2017-08-17,0.0
SBCNMFUN,24,3,70,Won,2017-08-11,2017-08-16,56.0
JCIKEHD8,12,6,40,Lost,2017-08-11,2017-11-09,0.0
GVZMMURY,33,2,35,Lost,2017-08-11,2017-11-29,0.0
6KEWAQMX,19,2,,Engaging,2017-08-12,,
0PUDG8KY,19,1,81,Lost,2017-08-12,2017-08-24,0.0
XTCCGBYM,19,2,26,Won,2017-08-12,2017-11-10,4161.0
QFRZLXF3,2,3,,Engaging,2017-08-12,,
8MUD1WS1,2,4,,Engaging,2017-08-12,,
0UB5IQXA,2,3,11,Won,2017-08-12,2017-11-23,65.0
EIS1B0GM,13,2,74,Lost,2017-08-12,2017-08-13,0.0
ASVOOKMY,13,1,81,Won,2017-08-12,2017-09-03,524.0
HMWIP0F2,10,3,24,Engaging,2017-08-12,,
WAPSW48Y,10,2,59,Lost,2017-08-12,2017-11-01,0.0
J6TNURHV,10,1,38,Won,2017-08-12,2017-11-20,481.0
